shape,carat,color,clarity,cut,authentication,ship date,price,natural
Round,0.3,I,SI2,Very Good,GIA,43976,360,Natural
Round,0.3,E,SI2,Very Good,GIA,43976,360,Natural
Round,0.3,E,SI2,Very Good,GIA,43976,360,Natural
Round,0.3,I,SI2,Very Good,GIA,43976,360,Natural
Round,0.3,K,VS1,Very Good,GIA,43976,360,Natural
Round,0.32,K,VS2,Excellent,GIA,43976,360,Natural
Round,0.3,I,SI2,Very Good,GIA,43976,360,Natural
Round,0.3,I,SI2,Excellent,GIA,43976,360,Natural
Round,0.32,J,VS1,Excellent,GIA,43976,360,Natural
Round,0.3,H,SI2,Very Good,GIA,43976,360,Natural
Round,0.3,H,SI2,Very Good,GIA,43976,360,Natural
Round,0.3,F,SI2,Good,GIA,43976,360,Natural
Princess,0.35,J,VVS2,Very Good,GIA,43972,270,Natural
Princess,0.31,D,I1,Ideal,GIA,43977,280,Natural
Princess,0.34,F,SI1,Very Good,GIA,43972,280,Natural
Princess,0.38,E,I1,Good,GIA,43972,290,Natural
Princess,0.33,E,I1,Ideal,GIA,43977,290,Natural
Princess,0.35,F,I1,Ideal,GIA,43977,290,Natural
Princess,0.32,F,I1,Very Good,GIA,43977,290,Natural
Princess,0.34,E,I1,Ideal,GIA,43977,300,Natural
Princess,0.3,F,I1,Ideal,GIA,43977,300,Natural
Princess,0.33,G,I1,Ideal,GIA,43977,300,Natural
Princess,0.3,J,VS1,Very Good,GIA,43977,300,Natural
Princess,0.4,J,VS2,Good,GIA,43972,300,Natural
Princess,0.3,J,VS1,Very Good,GIA,43977,300,Natural
Princess,0.37,E,SI2,Ideal,GIA,43972,300,Natural
Princess,0.34,E,I1,Ideal,GIA,43977,300,Natural
Princess,0.31,F,VS2,Good,GIA,43977,300,Natural
Princess,0.37,E,SI2,Good,GIA,43972,300,Natural
Princess,0.32,E,I1,Good,GIA,43972,300,Natural
Princess,0.31,J,VS1,Very Good,GIA,43977,310,Natural
Princess,0.31,J,VS1,Very Good,GIA,43977,310,Natural
Princess,0.38,E,SI2,Good,GIA,43972,310,Natural
Princess,0.32,I,VS2,Very Good,GIA,43977,320,Natural
Princess,0.39,E,SI2,Ideal,GIA,43972,320,Natural
Princess,0.33,D,I1,Very Good,GIA,43977,320,Natural
Princess,0.34,J,VS1,Ideal,GIA,43977,330,Natural
Princess,0.31,H,VS2,Good,GIA,43977,330,Natural
Princess,0.31,J,VVS1,Ideal,GIA,43977,330,Natural
Princess,0.31,J,VVS1,Ideal,GIA,43977,330,Natural
Princess,0.32,I,SI2,Ideal,GIA,43977,330,Natural
Princess,0.33,I,VS1,Very Good,GIA,43977,330,Natural
Princess,0.39,D,SI2,Ideal,GIA,43972,340,Natural
Princess,0.39,D,SI2,Very Good,GIA,43972,340,Natural
Princess,0.24,G,VVS2,Very Good,GIA,43977,340,Natural
Princess,0.23,F,VS2,Very Good,GIA,43977,340,Natural
Princess,0.32,E,I1,Ideal,GIA,43972,340,Natural
Princess,0.23,F,VS2,Ideal,GIA,43977,340,Natural
Princess,0.33,J,VVS2,Very Good,GIA,43977,340,Natural
Princess,0.37,F,I1,Ideal,GIA,43977,340,Natural
Princess,0.33,J,VVS1,Ideal,GIA,43977,350,Natural
Princess,0.4,F,I1,Very Good,GIA,43977,350,Natural
Princess,0.28,E,VS2,Very Good,GIA,43977,350,Natural
Princess,0.33,J,VVS1,Ideal,GIA,43977,350,Natural
Princess,0.34,J,VVS2,Ideal,GIA,43977,360,Natural
Princess,0.24,E,VVS2,Ideal,GIA,43977,360,Natural
Princess,0.23,F,VVS1,Very Good,GIA,43977,360,Natural
Princess,0.24,E,VS1,Very Good,GIA,43977,360,Natural
Princess,0.38,G,SI2,Very Good,GIA,43972,360,Natural
Princess,0.31,I,VS2,Ideal,GIA,43977,360,Natural
Princess,0.33,J,VVS2,Ideal,GIA,43977,360,Natural
Princess,0.3,F,SI1,Very Good,GIA,43977,360,Natural
Princess,0.23,F,VVS2,Very Good,GIA,43977,360,Natural
Princess,0.23,F,VVS2,Good,GIA,43977,360,Natural
Princess,0.24,E,VS2,Ideal,GIA,43977,360,Natural
Princess,0.27,H,VS2,Very Good,GIA,43977,360,Natural
Princess,0.32,I,VS2,Ideal,GIA,43977,370,Natural
Princess,0.31,F,SI1,Very Good,GIA,43977,370,Natural
Princess,0.3,G,SI1,Ideal,GIA,43977,370,Natural
Princess,0.24,D,VS2,Ideal,GIA,43977,370,Natural
Princess,0.24,D,VS2,Very Good,GIA,43977,370,Natural
Princess,0.31,I,VVS2,Ideal,GIA,43977,370,Natural
Princess,0.24,D,VVS2,Very Good,GIA,43977,370,Natural
Princess,0.31,F,SI1,Very Good,GIA,43977,370,Natural
Princess,0.3,F,SI1,Ideal,GIA,43977,370,Natural
Princess,0.32,F,SI2,Ideal,GIA,43977,370,Natural
Princess,0.31,E,SI2,Ideal,GIA,43977,370,Natural
Princess,0.31,G,SI1,Ideal,GIA,43977,380,Natural
Princess,0.23,D,VVS2,Very Good,GIA,43977,380,Natural
Princess,0.3,E,SI1,Very Good,GIA,43977,380,Natural
Princess,0.33,I,VS2,Ideal,GIA,43977,380,Natural
Princess,0.3,E,SI2,Ideal,GIA,43977,380,Natural
Princess,0.26,G,VVS2,Very Good,GIA,43977,380,Natural
Princess,0.3,E,SI1,Good,GIA,43977,380,Natural
Princess,0.3,E,SI1,Very Good,GIA,43977,380,Natural
Princess,0.44,H,I1,Good,GIA,43972,380,Natural
Princess,0.3,G,VS2,Ideal,GIA,43977,380,Natural
Princess,0.33,I,VS2,Ideal,GIA,43977,380,Natural
Princess,0.3,E,SI1,Very Good,GIA,43977,380,Natural
Princess,0.32,F,SI1,Very Good,GIA,43977,380,Natural
Princess,0.33,F,SI2,Ideal,GIA,43977,380,Natural
Princess,0.33,I,VS2,Ideal,GIA,43977,380,Natural
Princess,0.31,F,SI1,Very Good,GIA,43977,380,Natural
Princess,0.3,G,VVS1,Very Good,GIA,43977,390,Natural
Princess,0.32,E,SI2,Ideal,GIA,43977,390,Natural
Princess,0.31,I,VVS1,Very Good,GIA,43977,390,Natural
Princess,0.3,D,SI1,Very Good,GIA,43977,390,Natural
Princess,0.34,D,SI1,Good,GIA,43972,390,Natural
Princess,0.3,H,VS1,Ideal,GIA,43977,390,Natural
Princess,0.31,E,VS2,Very Good,GIA,43977,390,Natural
Princess,0.3,E,SI1,Ideal,GIA,43977,390,Natural
Princess,0.3,E,VS1,Very Good,GIA,43977,390,Natural
Princess,0.31,E,SI1,Very Good,GIA,43977,390,Natural
Princess,0.31,E,VS2,Very Good,GIA,43977,390,Natural
Princess,0.3,F,VS1,Very Good,GIA,43977,390,Natural
Princess,0.3,E,VS2,Very Good,GIA,43977,390,Natural
Princess,0.38,G,I1,Ideal,GIA,43972,390,Natural
Princess,0.29,E,VS1,Very Good,GIA,43977,390,Natural
Princess,0.3,E,SI2,Ideal,GIA,43977,390,Natural
Princess,0.3,F,VS1,Ideal,GIA,43977,390,Natural
Princess,0.31,G,VS1,Very Good,GIA,43977,390,Natural
Princess,0.31,I,VVS1,Ideal,GIA,43977,390,Natural
Princess,0.31,E,SI2,Ideal,GIA,43977,390,Natural
Princess,0.3,E,VS1,Very Good,GIA,43977,390,Natural
Princess,0.3,F,VS2,Ideal,GIA,43977,390,Natural
Princess,0.31,H,VS2,Ideal,GIA,43977,390,Natural
Princess,0.42,F,SI1,Good,GIA,43972,400,Natural
Princess,0.31,H,VVS1,Very Good,GIA,43977,400,Natural
Princess,0.34,I,VVS2,Ideal,GIA,43977,400,Natural
Princess,0.3,G,VS2,Ideal,GIA,43977,400,Natural
Princess,0.3,F,VVS2,Very Good,GIA,43977,400,Natural
Princess,0.31,E,VS2,Very Good,GIA,43977,400,Natural
Princess,0.35,I,VS2,Ideal,GIA,43977,400,Natural
Princess,0.3,E,SI1,Very Good,GIA,43977,400,Natural
Princess,0.32,G,SI1,Ideal,GIA,43977,400,Natural
Princess,0.3,D,SI1,Ideal,GIA,43977,400,Natural
Princess,0.31,G,VVS1,Very Good,GIA,43977,400,Natural
Princess,0.34,E,VS2,Very Good,GIA,43977,400,Natural
Princess,0.34,I,VVS2,Ideal,GIA,43977,400,Natural
Princess,0.32,E,SI2,Ideal,GIA,43977,400,Natural
Princess,0.3,E,SI1,Very Good,GIA,43977,400,Natural
Princess,0.29,G,VS2,Very Good,GIA,43977,400,Natural
Princess,0.32,H,VS2,Ideal,GIA,43977,400,Natural
Princess,0.31,E,SI2,Ideal,GIA,43977,400,Natural
Princess,0.28,D,VVS2,Good,GIA,43977,400,Natural
Princess,0.3,E,SI1,Good,GIA,43977,400,Natural
Princess,0.3,D,SI1,Ideal,GIA,43977,410,Natural
Princess,0.3,E,VS1,Very Good,GIA,43977,410,Natural
Princess,0.33,F,SI1,Ideal,GIA,43977,410,Natural
Princess,0.31,E,SI1,Very Good,GIA,43977,410,Natural
Princess,0.31,F,VS2,Ideal,GIA,43977,410,Natural
Princess,0.31,H,VVS2,Ideal,GIA,43977,410,Natural
Princess,0.31,F,VS2,Ideal,GIA,43977,410,Natural
Princess,0.31,F,VS2,Ideal,GIA,43977,410,Natural
Princess,0.31,E,SI1,Very Good,GIA,43977,410,Natural
Princess,0.28,E,VS1,Very Good,GIA,43977,410,Natural
Princess,0.3,E,VS2,Good,GIA,43977,410,Natural
Princess,0.34,I,VVS1,Very Good,GIA,43977,410,Natural
Princess,0.32,E,SI1,Ideal,GIA,43977,410,Natural
Princess,0.3,D,SI1,Ideal,GIA,43977,410,Natural
Princess,0.31,E,VS1,Very Good,GIA,43977,410,Natural
Princess,0.33,F,SI1,Ideal,GIA,43977,410,Natural
Princess,0.41,E,I1,Very Good,GIA,43977,410,Natural
Princess,0.27,F,VVS2,Ideal,GIA,43977,410,Natural
Princess,0.3,E,VS2,Very Good,GIA,43977,410,Natural
Princess,0.31,D,SI2,Ideal,GIA,43977,410,Natural
Princess,0.42,E,SI2,Good,GIA,43972,410,Natural
Princess,0.3,E,SI1,Ideal,GIA,43977,410,Natural
Princess,0.31,G,VS2,Very Good,GIA,43977,410,Natural
Princess,0.3,F,VS1,Ideal,GIA,43977,410,Natural
Princess,0.31,F,VS2,Ideal,GIA,43977,410,Natural
Princess,0.3,E,VS1,Very Good,GIA,43977,410,Natural
Princess,0.3,E,VS1,Very Good,GIA,43977,410,Natural
Princess,0.31,G,VS2,Ideal,GIA,43977,410,Natural
Princess,0.32,E,SI1,Very Good,GIA,43977,410,Natural
Princess,0.3,E,VS2,Very Good,GIA,43977,410,Natural
Princess,0.31,E,VS2,Ideal,GIA,43977,420,Natural
Princess,0.31,E,VS2,Ideal,GIA,43977,420,Natural
Princess,0.3,E,VS2,Very Good,GIA,43977,420,Natural
Princess,0.32,E,SI1,Ideal,GIA,43977,420,Natural
Princess,0.32,F,VS1,Very Good,GIA,43977,420,Natural
Princess,0.31,D,SI1,Ideal,GIA,43977,420,Natural
Princess,0.3,H,VVS1,Ideal,GIA,43977,420,Natural
Princess,0.32,F,SI1,Very Good,GIA,43972,420,Natural
Princess,0.32,E,SI1,Ideal,GIA,43977,420,Natural
Princess,0.31,E,VS2,Ideal,GIA,43977,420,Natural
Princess,0.4,D,SI1,Good,GIA,43972,420,Natural
Princess,0.32,E,SI1,Ideal,GIA,43977,420,Natural
Princess,0.34,E,SI1,Very Good,GIA,43977,420,Natural
Princess,0.29,F,VS2,Ideal,GIA,43977,420,Natural
Princess,0.31,E,VS2,Very Good,GIA,43977,420,Natural
Princess,0.31,E,VS1,Very Good,GIA,43977,420,Natural
Princess,0.43,E,SI2,Very Good,GIA,43972,420,Natural
Princess,0.32,G,VS2,Ideal,GIA,43977,420,Natural
Princess,0.3,G,VS1,Ideal,GIA,43977,420,Natural
Princess,0.35,E,SI2,Very Good,GIA,43977,420,Natural
Princess,0.31,F,VS1,Ideal,GIA,43977,420,Natural
Princess,0.29,F,VS1,Ideal,GIA,43977,420,Natural
Princess,0.3,E,VS1,Ideal,GIA,43977,430,Natural
Princess,0.3,D,VS2,Very Good,GIA,43977,430,Natural
Princess,0.4,G,I1,Very Good,GIA,43972,430,Natural
Princess,0.3,G,VVS2,Ideal,GIA,43977,430,Natural
Princess,0.3,E,VVS2,Very Good,GIA,43977,430,Natural
Princess,0.31,F,VVS2,Very Good,GIA,43977,430,Natural
Princess,0.31,G,VS1,Ideal,GIA,43977,430,Natural
Princess,0.32,H,VS1,Ideal,GIA,43977,430,Natural
Princess,0.3,D,VS2,Very Good,GIA,43977,430,Natural
Princess,0.31,G,VS1,Ideal,GIA,43977,430,Natural
Princess,0.31,G,SI1,Ideal,GIA,43972,430,Natural
Princess,0.3,E,VVS2,Good,GIA,43977,430,Natural
Princess,0.34,G,VS2,Very Good,GIA,43977,430,Natural
Princess,0.34,G,VS1,Ideal,GIA,43977,430,Natural
Princess,0.4,F,I1,Very Good,GIA,43972,430,Natural
Princess,0.42,J,SI1,Ideal,GIA,43977,430,Natural
Princess,0.35,I,SI1,Ideal,GIA,43972,430,Natural
Princess,0.33,E,VS1,Very Good,GIA,43977,430,Natural
Princess,0.32,E,VS1,Very Good,GIA,43977,430,Natural
Princess,0.3,E,VVS2,Very Good,GIA,43977,430,Natural
Princess,0.3,E,VS1,Very Good,GIA,43977,430,Natural
Princess,0.3,D,VS2,Very Good,GIA,43977,430,Natural
Princess,0.32,E,VS1,Very Good,GIA,43977,430,Natural
Princess,0.3,E,VVS2,Very Good,GIA,43977,430,Natural
Princess,0.32,E,VS2,Ideal,GIA,43977,440,Natural
Princess,0.4,J,VS1,Very Good,GIA,43977,440,Natural
Princess,0.31,E,VVS1,Very Good,GIA,43977,440,Natural
Princess,0.31,G,VVS2,Ideal,GIA,43977,440,Natural
Princess,0.31,F,VVS1,Very Good,GIA,43977,440,Natural
Princess,0.3,D,VS2,Ideal,GIA,43977,440,Natural
Princess,0.33,F,VS1,Ideal,GIA,43977,440,Natural
Princess,0.31,F,VVS1,Very Good,GIA,43977,440,Natural
Princess,0.36,G,VVS2,Very Good,GIA,43972,440,Natural
Princess,0.32,G,VS1,Ideal,GIA,43977,440,Natural
Princess,0.32,E,VS2,Ideal,GIA,43977,440,Natural
Princess,0.3,G,VVS1,Ideal,GIA,43977,440,Natural
Princess,0.3,F,SI1,Ideal,GIA,43972,440,Natural
Princess,0.3,F,VS1,Ideal,GIA,43976,440,Natural
Princess,0.32,E,VS2,Ideal,GIA,43977,440,Natural
Princess,0.32,E,VS2,Ideal,GIA,43977,440,Natural
Princess,0.33,E,VS1,Very Good,GIA,43977,440,Natural
Princess,0.33,E,SI1,Ideal,GIA,43977,440,Natural
Princess,0.43,D,SI2,Good,GIA,43972,440,Natural
Princess,0.3,D,VS2,Ideal,GIA,43977,440,Natural
Princess,0.32,F,SI2,Ideal,GIA,43972,440,Natural
Princess,0.32,E,SI1,Very Good,GIA,43977,440,Natural
Princess,0.29,D,VS2,Very Good,GIA,43977,440,Natural
Princess,0.32,E,VS2,Ideal,GIA,43977,440,Natural
Princess,0.32,H,VVS1,Ideal,GIA,43977,440,Natural
Princess,0.3,E,VVS1,Very Good,GIA,43977,440,Natural
Princess,0.32,D,SI1,Very Good,GIA,43972,440,Natural
Princess,0.32,E,VS2,Ideal,GIA,43977,440,Natural
Princess,0.32,D,VS2,Very Good,GIA,43977,440,Natural
Princess,0.33,D,SI1,Very Good,GIA,43977,440,Natural
Princess,0.33,E,SI1,Very Good,GIA,43977,440,Natural
Princess,0.38,F,VVS2,Good,GIA,43972,450,Natural
Princess,0.33,H,VVS1,Ideal,GIA,43977,450,Natural
Princess,0.32,E,VS1,Ideal,GIA,43977,450,Natural
Princess,0.33,F,SI2,Very Good,GIA,43972,450,Natural
Princess,0.31,D,VS2,Ideal,GIA,43977,450,Natural
Princess,0.36,E,SI1,Very Good,GIA,43977,450,Natural
Princess,0.35,G,VS2,Very Good,GIA,43977,450,Natural
Princess,0.33,E,VS2,Ideal,GIA,43977,450,Natural
Princess,0.36,H,VS1,Ideal,GIA,43977,450,Natural
Princess,0.32,E,VS1,Ideal,GIA,43977,450,Natural
Princess,0.33,E,VS2,Ideal,GIA,43977,450,Natural
Princess,0.35,H,VVS1,Very Good,GIA,43977,450,Natural
Princess,0.36,I,VVS1,Ideal,GIA,43977,450,Natural
Princess,0.33,D,SI1,Ideal,GIA,43977,450,Natural
Princess,0.32,E,VS1,Very Good,GIA,43977,450,Natural
Princess,0.32,F,VVS1,Very Good,GIA,43977,450,Natural
Princess,0.34,F,VS1,Ideal,GIA,43977,450,Natural
Princess,0.3,E,VVS2,Ideal,GIA,43977,460,Natural
Princess,0.33,G,VVS2,Ideal,GIA,43977,460,Natural
Princess,0.3,E,VVS2,Ideal,GIA,43977,460,Natural
Princess,0.3,E,VVS2,Ideal,GIA,43977,460,Natural
Princess,0.33,H,VVS1,Ideal,GIA,43977,460,Natural
Princess,0.37,H,VVS2,Ideal,GIA,43977,460,Natural
Princess,0.37,G,VS1,Very Good,GIA,43977,460,Natural
Princess,0.3,D,VS1,Very Good,GIA,43977,460,Natural
Princess,0.32,H,VVS1,Ideal,GIA,43977,460,Natural
Princess,0.31,F,VVS1,Ideal,GIA,43977,460,Natural
Princess,0.35,G,VS2,Ideal,GIA,43977,460,Natural
Princess,0.33,F,VVS2,Ideal,GIA,43977,460,Natural
Princess,0.32,I,VVS1,Ideal,GIA,43972,460,Natural
Princess,0.32,D,SI1,Ideal,GIA,43972,460,Natural
Princess,0.34,E,VS2,Ideal,GIA,43977,460,Natural
Princess,0.34,E,SI1,Ideal,GIA,43977,460,Natural
Princess,0.34,E,VVS2,Very Good,GIA,43977,470,Natural
Princess,0.32,D,VS2,Ideal,GIA,43977,470,Natural
Princess,0.32,D,VS2,Ideal,GIA,43977,470,Natural
Princess,0.33,E,VS1,Ideal,GIA,43977,470,Natural
Princess,0.33,D,VS2,Very Good,GIA,43977,470,Natural
Princess,0.3,H,VVS1,Ideal,GIA,43972,470,Natural
Princess,0.3,F,VS1,Very Good,GIA,43972,470,Natural
Princess,0.32,H,VS2,Ideal,GIA,43972,470,Natural
Princess,0.35,F,VS1,Ideal,GIA,43977,470,Natural
Princess,0.35,I,VVS1,Very Good,GIA,43977,470,Natural
Princess,0.32,F,VVS1,Ideal,GIA,43977,480,Natural
Princess,0.35,G,VS1,Ideal,GIA,43977,480,Natural
Princess,0.41,D,I1,Ideal,GIA,43977,480,Natural
Princess,0.32,E,VVS2,Ideal,GIA,43977,480,Natural
Princess,0.3,G,VS1,Ideal,GIA,43972,480,Natural
Princess,0.35,H,VVS2,Ideal,GIA,43977,480,Natural
Princess,0.33,H,VS1,Ideal,GIA,43972,480,Natural
Princess,0.36,F,VS1,Very Good,GIA,43977,480,Natural
Princess,0.32,F,VVS1,Ideal,GIA,43977,480,Natural
Princess,0.33,F,VVS1,Good,GIA,43972,480,Natural
Princess,0.37,D,SI2,Ideal,GIA,43977,480,Natural
Princess,0.31,E,VVS2,Ideal,GIA,43977,480,Natural
Princess,0.36,D,SI1,Ideal,GIA,43977,490,Natural
Princess,0.34,G,VVS1,Ideal,GIA,43977,490,Natural
Princess,0.3,E,VVS1,Ideal,GIA,43977,490,Natural
Princess,0.34,D,VS2,Very Good,GIA,43977,490,Natural
Princess,0.37,F,VS1,Very Good,GIA,43977,490,Natural
Princess,0.41,J,SI1,Very Good,GIA,43977,490,Natural
Princess,0.35,E,VS2,Ideal,GIA,43977,490,Natural
Princess,0.3,D,VS1,Ideal,GIA,43977,490,Natural
Princess,0.46,E,I1,Very Good,GIA,43977,490,Natural
Princess,0.3,E,VVS1,Ideal,GIA,43977,490,Natural
Princess,0.43,I,SI2,Very Good,GIA,43977,490,Natural
Princess,0.34,G,VVS1,Ideal,GIA,43977,490,Natural
Princess,0.33,G,VVS1,Ideal,GIA,43977,490,Natural
Princess,0.35,E,VS2,Ideal,GIA,43977,490,Natural
Princess,0.33,G,VVS1,Ideal,GIA,43977,490,Natural
Princess,0.35,E,VS2,Ideal,GIA,43977,490,Natural
Princess,0.3,E,VVS1,Ideal,GIA,43977,490,Natural
Princess,0.37,F,VS1,Ideal,GIA,43972,500,Natural
Princess,0.37,G,VVS1,Very Good,GIA,43977,500,Natural
Princess,0.4,I,VVS2,Very Good,GIA,43977,500,Natural
Princess,0.31,D,VS1,Ideal,GIA,43977,500,Natural
Princess,0.46,J,I1,Good,GIA,43972,500,Natural
Princess,0.37,E,VS2,Ideal,GIA,43977,500,Natural
Princess,0.42,H,SI2,Very Good,GIA,43972,500,Natural
Princess,0.31,D,VS1,Ideal,GIA,43977,500,Natural
Princess,0.33,F,VVS1,Ideal,GIA,43977,500,Natural
Princess,0.31,D,VS1,Ideal,GIA,43977,500,Natural
Princess,0.45,E,I1,Very Good,GIA,43977,500,Natural
Princess,0.34,G,VVS1,Ideal,GIA,43977,500,Natural
Princess,0.31,D,VS1,Ideal,GIA,43977,500,Natural
Princess,0.4,J,SI1,Ideal,GIA,43972,510,Natural
Princess,0.4,I,VVS2,Very Good,GIA,43977,510,Natural
Princess,0.35,H,VVS1,Very Good,GIA,43972,510,Natural
Princess,0.35,E,VS1,Ideal,GIA,43977,510,Natural
Princess,0.3,D,VS1,Very Good,GIA,43972,510,Natural
Princess,0.4,I,SI1,Good,GIA,43977,510,Natural
Princess,0.33,E,VVS2,Ideal,GIA,43977,510,Natural
Princess,0.35,D,VS2,Ideal,GIA,43977,510,Natural
Princess,0.51,K,SI2,Very Good,GIA,43977,510,Natural
Princess,0.46,E,I1,Ideal,GIA,43977,520,Natural
Princess,0.35,G,VVS1,Ideal,GIA,43977,520,Natural
Princess,0.36,D,VS2,Ideal,GIA,43977,520,Natural
Princess,0.39,D,SI1,Ideal,GIA,43977,520,Natural
Princess,0.35,G,VVS1,Ideal,GIA,43977,520,Natural
Princess,0.32,D,VS1,Ideal,GIA,43977,520,Natural
Princess,0.4,F,SI2,Ideal,GIA,43977,520,Natural
Princess,0.49,I,SI2,Good,GIA,43977,520,Natural
Princess,0.31,E,VVS1,Ideal,GIA,43972,530,Natural
Princess,0.33,D,VS1,Ideal,GIA,43977,530,Natural
Princess,0.33,D,VS1,Ideal,GIA,43977,530,Natural
Princess,0.33,D,VS1,Ideal,GIA,43977,530,Natural
Princess,0.42,I,SI1,Very Good,GIA,43977,530,Natural
Princess,0.4,F,VVS1,Very Good,GIA,43977,540,Natural
Princess,0.46,G,SI1,Very Good,GIA,43972,540,Natural
Princess,0.34,E,VVS2,Ideal,GIA,43972,540,Natural
Princess,0.33,E,VVS1,Ideal,GIA,43977,540,Natural
Princess,0.36,F,VVS1,Ideal,GIA,43977,540,Natural
Princess,0.37,E,VS1,Ideal,GIA,43977,540,Natural
Princess,0.41,I,VS2,Very Good,GIA,43977,540,Natural
Princess,0.31,D,VVS2,Ideal,GIA,43977,550,Natural
Princess,0.42,D,VS1,Ideal,GIA,43972,550,Natural
Princess,0.34,E,VVS1,Ideal,GIA,43977,550,Natural
Princess,0.31,D,VVS2,Ideal,GIA,43977,550,Natural
Princess,0.4,F,VS2,Very Good,GIA,43977,550,Natural
Princess,0.34,D,VS1,Ideal,GIA,43977,550,Natural
Princess,0.37,F,VVS1,Ideal,GIA,43977,550,Natural
Princess,0.35,D,VVS2,Very Good,GIA,43972,560,Natural
Princess,0.37,E,VS1,Very Good,GIA,43972,560,Natural
Princess,0.39,D,VS2,Ideal,GIA,43977,560,Natural
Princess,0.48,J,VS2,Good,GIA,43972,560,Natural
Princess,0.4,F,VS2,Very Good,GIA,43977,560,Natural
Princess,0.38,E,VVS2,Good,GIA,43972,560,Natural
Princess,0.3,D,VVS1,Ideal,GIA,43977,560,Natural
Princess,0.4,G,VS2,Very Good,GIA,43977,560,Natural
Princess,0.4,H,VS2,Ideal,GIA,43977,570,Natural
Princess,0.4,D,SI2,Very Good,GIA,43977,570,Natural
Princess,0.33,D,VVS1,Very Good,GIA,43977,580,Natural
Princess,0.4,D,SI2,Very Good,GIA,43977,580,Natural
Princess,0.4,D,SI2,Very Good,GIA,43977,580,Natural
Princess,0.5,J,VS1,Good,GIA,43976,580,Natural
Princess,0.43,D,SI2,Ideal,GIA,43972,580,Natural
Princess,0.34,E,VVS1,Ideal,GIA,43977,580,Natural
Princess,0.41,I,VVS2,Ideal,GIA,43972,580,Natural
Princess,0.4,D,SI2,Very Good,GIA,43972,580,Natural
Princess,0.41,D,SI2,Very Good,GIA,43977,580,Natural
Princess,0.4,D,SI2,Very Good,GIA,43977,580,Natural
Princess,0.45,F,SI2,Very Good,GIA,43977,580,Natural
Princess,0.45,F,SI2,Very Good,GIA,43977,590,Natural
Princess,0.5,G,I1,Very Good,GIA,43977,590,Natural
Princess,0.4,F,VS2,Ideal,GIA,43977,590,Natural
Princess,0.38,D,VS1,Ideal,GIA,43977,600,Natural
Princess,0.4,H,VS1,Very Good,GIA,43977,600,Natural
Princess,0.41,E,VS2,Very Good,GIA,43977,600,Natural
Princess,0.41,I,VS1,Ideal,GIA,43972,600,Natural
Princess,0.41,D,SI2,Ideal,GIA,43977,600,Natural
Princess,0.37,I,VS2,Ideal,GIA,43972,600,Natural
Princess,0.45,I,VS1,Ideal,GIA,43977,610,Natural
Princess,0.41,E,VS1,Good,GIA,43977,610,Natural
Princess,0.3,D,VVS1,Very Good,GIA,43972,610,Natural
Princess,0.4,G,VS1,Very Good,GIA,43977,610,Natural
Princess,0.4,F,VS1,Very Good,GIA,43977,610,Natural
Princess,0.42,D,SI2,Ideal,GIA,43977,610,Natural
Princess,0.42,D,SI2,Very Good,GIA,43977,610,Natural
Princess,0.4,F,VS2,Ideal,GIA,43977,610,Natural
Princess,0.45,H,SI2,Ideal,GIA,43972,610,Natural
Princess,0.33,D,VVS1,Ideal,GIA,43977,610,Natural
Princess,0.53,K,VS1,Very Good,GIA,43972,610,Natural
Princess,0.37,D,VVS1,Good,GIA,43972,610,Natural
Princess,0.4,E,SI1,Very Good,GIA,43977,610,Natural
Princess,0.43,H,VVS2,Very Good,GIA,43977,620,Natural
Princess,0.37,E,VVS2,Very Good,GIA,43972,620,Natural
Princess,0.4,D,SI1,Good,GIA,43977,620,Natural
Princess,0.41,F,VS2,Ideal,GIA,43977,620,Natural
Princess,0.4,D,SI1,Very Good,GIA,43977,620,Natural
Princess,0.4,E,VVS2,Very Good,GIA,43972,620,Natural
Princess,0.61,H,I1,Very Good,GIA,43972,620,Natural
Princess,0.4,G,VS1,Very Good,GIA,43972,620,Natural
Princess,0.51,K,SI1,Very Good,GIA,43977,620,Natural
Princess,0.4,E,VS1,Very Good,GIA,43977,620,Natural
Princess,0.54,F,SI2,Very Good,GIA,43972,630,Natural
Princess,0.46,I,VVS2,Very Good,GIA,43972,630,Natural
Princess,0.41,D,SI1,Very Good,GIA,43977,630,Natural
Princess,0.4,G,VVS1,Very Good,GIA,43977,630,Natural
Princess,0.41,E,VS1,Ideal,GIA,43977,630,Natural
Princess,0.45,I,VVS2,Ideal,GIA,43977,630,Natural
Princess,0.42,H,VS1,Ideal,GIA,43977,630,Natural
Princess,0.42,E,VS1,Ideal,GIA,43977,630,Natural
Princess,0.51,J,SI1,Very Good,GIA,43972,630,Natural
Princess,0.4,H,VVS1,Very Good,GIA,43977,630,Natural
Princess,0.4,H,VVS1,Very Good,GIA,43977,630,Natural
Princess,0.42,I,VS2,Very Good,GIA,43972,630,Natural
Princess,0.42,D,SI1,Ideal,GIA,43977,630,Natural
Princess,0.33,E,IF,Ideal,GIA,43977,630,Natural
Princess,0.4,D,SI1,Ideal,GIA,43977,630,Natural
Princess,0.41,E,VS1,Very Good,GIA,43977,640,Natural
Princess,0.42,E,VS1,Very Good,GIA,43977,640,Natural
Princess,0.41,G,VS1,Ideal,GIA,43977,640,Natural
Princess,0.43,F,VS1,Very Good,GIA,43977,640,Natural
